Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Math_sem1,Math_sem2,Science_sem1,Science_sem2,English_sem1,English_sem2,Roll_No,Attendance,Name
1,8,1,15,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,6,7,6,12.857142857142858,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,Graduate,36,47,14,25,44,52,1998,59,Eva
1,12,1,3,0,1,1,22,28,5,8,1,0,0,1,0,0,24,0,0,6,10,1,10.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,45,72,85,93,23,53,1999,83,Charlie
1,16,1,9,1,1,1,13,14,10,8,0,0,1,0,0,0,32,0,14,15,17,14,10.214285714285714,0,13,13,13,13,11.384615384615383,0,16.2,0.3,-0.92,Graduate,68,29,20,23,46,82,2000,0,David
1,12,1,11,1,1,1,1,1,10,7,1,0,1,0,0,0,24,0,0,6,14,6,11.285714285714286,0,0,6,16,3,10.333333333333334,0,8.9,1.4,3.51,Dropout,72,74,60,70,1,68,2001,60,Alice
1,1,1,10,1,1,1,23,27,10,6,0,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,33,44,84,13,63,26,2002,28,Eva
1,16,1,11,1,1,1,23,28,10,10,0,0,0,1,0,0,28,0,0,6,8,6,12.857142857142858,0,0,6,8,5,12.6,0,8.9,1.4,3.51,Graduate,96,20,12,56,82,57,2003,40,Bob
1,8,5,16,1,1,1,13,28,5,9,1,0,0,1,0,1,18,0,0,6,8,6,11.666666666666666,0,0,6,9,4,12.0,0,10.8,1.4,1.74,Dropout,14,42,82,95,15,51,2004,55,Bob
1,4,1,16,1,3,1,19,24,1,1,1,0,0,0,0,0,24,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,95,35,48,97,83,33,2005,85,Alice
1,1,1,6,1,1,1,1,27,5,11,0,0,0,1,0,0,19,0,0,5,7,5,14.4,0,0,5,6,5,13.2,0,7.6,2.6,0.32,Graduate,56,0,21,44,40,36,2006,34,David
2,12,1,3,0,1,1,22,27,10,9,0,0,0,1,0,0,44,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.166666666666666,0,10.8,1.4,1.74,Graduate,17,46,87,19,64,98,2007,5,Charlie
1,7,3,6,1,1,1,22,27,10,3,1,0,0,1,0,1,18,0,0,6,14,6,14.333333333333334,0,0,6,9,6,12.0,0,15.5,2.8,-4.06,Graduate,42,99,24,30,16,64,2008,48,David
1,1,1,2,1,1,1,22,27,10,8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,20,41,44,19,82,17,2009,13,Eva
1,1,6,15,1,1,1,1,1,12,12,0,0,0,1,0,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,48,13,43,69,48,76,2010,22,Charlie
1,9,1,16,1,1,1,22,27,10,6,0,0,0,1,0,1,18,0,0,7,9,6,12.333333333333334,0,0,7,7,6,12.666666666666666,0,11.1,0.6,2.02,Graduate,39,68,2,96,77,60,2011,86,Alice
2,12,1,17,0,1,1,22,27,10,5,0,0,0,1,0,0,44,0,0,5,5,5,11.8,0,0,5,5,5,12.4,0,15.5,2.8,-4.06,Graduate,30,19,62,54,60,46,2012,82,David
5,12,1,16,1,12,1,23,1,6,4,0,0,1,1,0,0,33,0,0,6,7,5,13.2,0,0,6,7,5,10.6,0,7.6,2.6,0.32,Dropout,93,1,15,16,47,66,2013,39,David
2,12,1,16,1,1,1,22,27,10,10,0,0,1,0,0,0,32,0,0,6,6,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,33,42,19,65,36,13,2014,4,Bob
2,12,1,4,1,1,1,13,14,5,5,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,6,1,61,76,86,13,2015,22,Eva
1,1,1,10,1,1,1,13,14,7,7,1,0,0,1,0,0,20,0,0,6,6,6,11.5,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate,92,72,9,45,71,49,2016,59,Charlie
1,12,1,11,1,1,1,3,1,7,7,1,0,0,1,0,0,24,0,0,6,8,5,12.6,0,0,6,7,5,12.2,0,9.4,-0.8,-3.12,Graduate,38,61,31,56,17,40,2017,28,Bob
1,1,1,12,1,1,1,23,1,10,11,0,0,0,1,0,0,19,0,0,7,7,7,13.542857142857144,0,0,8,9,8,14.22222222222222,0,16.2,0.3,-0.92,Graduate,4,26,92,2,85,79,2018,67,Eva
1,1,1,11,1,1,1,13,14,6,6,1,0,0,1,0,0,21,0,0,6,8,5,11.6,0,0,6,6,5,13.0,0,12.4,0.5,1.79,Enrolled,58,34,57,66,78,10,2019,43,Eva
1,1,2,15,1,1,1,1,1,5,10,1,0,0,1,1,1,19,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.833333333333334,0,12.7,3.7,-1.7,Graduate,21,16,6,84,95,95,2020,62,Eva
1,13,1,4,1,1,1,13,1,10,6,1,0,0,0,1,0,27,0,0,6,10,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,65,80,44,84,77,16,2021,32,Charlie
1,12,1,16,1,1,1,13,1,10,5,0,0,0,0,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0,78,47,56,61,2,2022,62,Bob
1,8,4,2,1,1,1,23,28,10,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,2,71,77,4,30,94,2023,97,Bob
1,1,1,5,1,1,1,1,10,6,9,1,0,0,1,1,0,19,0,0,6,6,6,11.5,0,0,6,8,6,12.285714285714286,0,8.9,1.4,3.51,Graduate,88,67,69,22,21,79,2024,46,Eva
2,12,1,17,0,1,1,22,27,10,11,0,0,0,1,0,0,34,0,0,5,12,2,11.5,0,0,5,9,4,11.75,0,9.4,-0.8,-3.12,Enrolled,16,76,74,6,0,52,2025,36,David
1,14,1,12,1,1,1,4,14,5,11,0,0,0,1,1,0,18,0,0,7,7,7,11.828571428571427,0,0,8,10,7,12.9125,0,13.9,-0.3,0.79,Graduate,63,84,62,22,11,50,2026,41,Eva
1,1,1,2,1,1,1,3,2,4,4,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,68,15,76,65,38,33,2027,60,Alice
1,1,2,2,1,1,1,3,29,2,4,1,0,0,1,1,0,17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,17,56,24,84,94,34,2028,94,Alice
1,1,1,12,1,1,1,13,27,5,10,1,0,0,1,0,1,19,0,0,7,7,6,12.966666666666669,0,0,7,7,6,12.966666666666669,0,7.6,2.6,0.32,Graduate,7,58,41,83,8,82,2029,33,Charlie
1,1,1,15,1,1,1,22,28,10,7,1,0,0,1,1,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,Graduate,24,96,23,60,9,32,2030,51,Alice
1,8,2,12,1,1,1,13,14,10,11,1,0,0,1,0,0,19,0,0,7,7,7,14.125714285714285,0,0,8,8,8,14.36875,0,11.1,0.6,2.02,Graduate,60,34,33,67,34,15,2031,30,Bob
4,12,1,11,1,1,1,23,27,10,10,0,0,1,1,0,0,45,0,4,10,12,5,12.166666666666666,4,2,8,8,0,0.0,2,12.7,3.7,-1.7,Dropout,6,53,35,7,56,46,2032,13,Bob
1,12,1,6,1,1,1,13,27,10,7,1,0,0,1,0,0,26,0,0,6,17,6,12.666666666666666,0,0,6,21,4,12.25,0,15.5,2.8,-4.06,Graduate,96,2,66,66,89,20,2033,9,David
2,12,2,17,0,1,1,22,27,10,10,1,0,0,1,1,0,51,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,94,26,33,32,44,84,2034,78,Charlie
2,12,1,15,1,12,1,22,27,7,7,0,0,1,1,1,1,49,0,0,6,8,6,12.285714285714286,0,0,6,7,6,14.166666666666666,0,10.8,1.4,1.74,Graduate,91,4,39,85,29,65,2035,54,Eva
1,13,1,12,1,1,1,3,14,3,9,0,0,0,1,1,0,22,0,3,6,7,3,14.5,0,4,7,8,4,14.375,0,15.5,2.8,-4.06,Enrolled,87,34,50,85,30,86,2036,53,David
1,8,1,9,1,1,1,1,27,6,10,1,0,0,1,1,0,22,0,0,5,8,2,10.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,Dropout,40,2,88,49,40,67,2037,17,Charlie
2,4,1,8,1,3,1,3,3,2,2,0,0,0,1,0,0,33,0,1,5,11,2,11.5,1,1,5,8,2,12.0,0,9.4,-0.8,-3.12,Dropout,42,73,57,12,19,1,2038,52,Eva
1,5,1,14,1,1,9,22,27,10,10,0,0,0,1,0,0,20,1,0,5,6,5,11.6,0,0,5,6,4,11.5,0,9.4,-0.8,-3.12,Graduate,3,56,48,6,18,94,2039,46,Alice
1,1,4,10,1,1,1,23,14,8,8,1,0,0,1,0,1,18,0,0,6,6,6,12.5,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,39,10,45,37,46,29,2040,72,David
1,1,5,16,1,1,1,23,27,10,10,1,0,1,0,0,0,20,0,0,6,9,3,11.666666666666666,0,0,6,10,2,11.0,0,10.8,1.4,1.74,Dropout,51,10,34,21,74,52,2041,7,Bob
2,18,1,17,0,1,14,23,27,5,7,0,0,0,1,0,0,37,1,5,10,11,7,13.428571428571429,0,5,10,11,10,11.6,0,8.9,1.4,3.51,Graduate,27,52,39,39,79,32,2042,71,Eva
1,1,1,11,1,1,2,22,1,10,4,1,0,0,1,1,0,18,1,0,6,6,6,13.666666666666666,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,12,42,86,48,13,46,2043,35,Bob
1,1,3,11,1,1,1,1,14,10,10,1,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,46,96,14,95,45,2,2044,28,Charlie
1,15,1,6,1,14,1,1,14,4,4,1,0,0,1,0,0,21,0,2,6,7,6,13.0,0,1,6,15,4,12.8,0,12.4,0.5,1.79,Graduate,6,50,7,53,90,24,2045,10,Eva
1,1,2,12,1,1,1,13,1,10,2,0,0,0,1,0,0,20,0,0,7,9,6,12.783333333333331,0,0,8,9,7,12.842857142857143,0,13.9,-0.3,0.79,Graduate,49,26,84,71,85,41,2046,99,Alice
1,1,2,12,1,1,1,22,1,8,8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,20,59,16,91,42,30,2047,57,Charlie
1,8,2,13,1,1,1,23,14,8,8,1,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,11.1,0.6,2.02,Dropout,8,37,31,69,23,87,2048,22,Eva
1,8,4,12,1,1,1,3,1,3,6,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,15.125,0,13.9,-0.3,0.79,Graduate,73,2,45,62,0,35,2049,96,Eva
1,1,4,12,1,1,1,1,14,10,8,1,0,0,1,0,0,19,0,0,8,8,7,13.44285714285714,0,0,8,8,7,13.44285714285714,0,12.7,3.7,-1.7,Graduate,51,52,44,48,70,84,2050,21,Eva
1,1,1,10,1,1,1,22,28,10,4,0,0,0,1,0,0,18,0,0,6,13,4,11.0,0,0,6,12,5,10.833333333333334,0,15.5,2.8,-4.06,Graduate,56,71,72,90,12,27,2051,4,Bob
1,8,1,10,1,1,1,23,28,8,8,1,0,0,1,0,1,18,0,0,6,6,6,11.333333333333334,0,0,6,7,6,12.285714285714286,0,15.5,2.8,-4.06,Graduate,76,20,89,10,17,17,2052,7,David
1,1,2,15,1,1,1,1,14,5,6,1,0,0,1,0,0,18,0,0,5,7,2,10.0,0,0,1,1,0,0.0,0,12.7,3.7,-1.7,Dropout,91,42,75,44,3,97,2053,69,Bob
1,1,6,12,1,1,1,1,28,4,10,1,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.066666666666668,0,12.4,0.5,1.79,Enrolled,9,2,94,37,84,75,2054,75,Eva
1,1,2,13,1,1,1,1,14,5,6,1,0,0,1,0,1,18,0,0,7,8,7,12.214285714285714,0,0,8,8,8,14.0625,0,16.2,0.3,-0.92,Graduate,64,61,61,76,73,86,2055,93,Charlie
1,1,1,5,1,1,14,22,14,10,9,1,0,0,1,0,1,19,1,0,6,6,6,14.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,83,56,41,88,50,4,2056,0,Eva
1,17,1,4,1,16,1,1,14,10,8,0,0,1,1,0,1,24,0,7,12,13,12,12.846153846153848,0,5,11,13,11,12.636363636363637,0,8.9,1.4,3.51,Graduate,43,32,86,57,93,16,2057,97,David
1,15,1,6,1,14,1,22,27,10,10,0,0,0,1,0,0,20,0,2,6,8,6,13.0,0,1,6,18,2,12.0,0,12.4,0.5,1.79,Enrolled,75,89,45,90,20,30,2058,87,Alice
1,1,1,9,1,1,1,1,14,6,8,1,0,0,1,0,1,21,0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,9.4,-0.8,-3.12,Graduate,95,83,66,20,19,59,2059,72,Eva
1,15,1,6,1,14,1,23,27,5,11,0,0,1,0,0,0,20,0,1,6,13,4,13.0,0,1,6,11,5,12.0,0,16.2,0.3,-0.92,Dropout,94,66,18,90,19,60,2060,39,Eva
1,8,6,12,1,1,1,13,27,4,10,1,0,0,1,0,1,19,0,0,7,7,7,13.371428571428572,0,0,8,9,8,13.666666666666666,0,16.2,0.3,-0.92,Graduate,38,38,83,97,54,21,2061,94,Alice
1,8,5,13,1,1,1,13,14,10,9,1,0,0,1,0,1,19,0,0,7,8,7,13.385714285714286,0,0,8,8,8,13.3875,0,10.8,1.4,1.74,Graduate,73,33,38,75,32,30,2062,56,Eva
1,1,3,12,1,1,1,1,1,10,10,1,0,0,1,0,0,18,0,0,8,8,7,13.328571428571427,0,0,8,8,7,13.328571428571427,0,12.7,3.7,-1.7,Graduate,90,3,53,73,42,59,2063,88,Eva
1,1,1,6,1,1,1,23,28,5,8,1,0,0,1,0,0,19,0,0,6,12,5,14.0,0,0,6,14,5,11.0,0,16.2,0.3,-0.92,Graduate,72,33,78,41,84,94,2064,71,Alice
1,8,4,9,1,1,1,23,14,10,10,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,8.9,1.4,3.51,Graduate,23,27,25,54,38,94,2065,1,Charlie
1,1,2,16,1,1,1,1,28,10,9,1,0,0,1,0,1,19,0,0,6,7,6,14.0,0,0,6,6,6,15.0,0,15.5,2.8,-4.06,Graduate,64,36,82,51,1,47,2066,8,David
1,1,5,11,1,1,1,13,1,8,11,1,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.666666666666666,0,8.9,1.4,3.51,Graduate,67,32,68,17,65,3,2067,41,Alice
1,8,5,5,1,1,1,4,1,5,5,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Graduate,76,9,40,37,78,71,2068,19,Eva
1,9,4,16,1,1,1,13,28,5,11,1,0,0,1,0,0,19,0,0,6,8,5,12.666666666666666,0,0,6,8,5,11.0,0,15.5,2.8,-4.06,Enrolled,4,20,93,56,64,91,2069,75,Bob
1,8,6,9,1,1,1,22,1,10,8,1,0,0,0,1,0,23,0,0,5,9,3,10.0,1,0,5,9,3,12.333333333333334,0,9.4,-0.8,-3.12,Dropout,1,48,36,7,15,19,2070,88,Bob
1,1,1,14,1,1,1,1,27,2,11,1,0,0,1,0,0,19,0,0,6,7,6,12.833333333333334,0,0,6,10,6,11.77777777777778,0,8.9,1.4,3.51,Graduate,32,54,43,90,48,83,2071,85,Alice
1,1,1,12,1,1,1,13,3,10,5,1,0,0,1,0,0,18,0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,Graduate,42,8,5,63,41,47,2072,56,Eva
1,1,1,14,1,1,1,23,28,6,10,1,0,0,1,0,0,20,0,0,6,9,6,13.285714285714286,0,0,6,8,5,13.8,0,15.5,2.8,-4.06,Graduate,56,69,73,52,63,10,2073,93,Bob
1,1,3,6,1,1,1,1,14,10,10,1,0,0,1,0,1,19,0,0,5,6,5,14.6,0,0,5,5,5,13.8,0,10.8,1.4,1.74,Graduate,49,81,94,46,73,34,2074,4,Alice
1,1,1,10,1,1,1,13,28,4,10,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,58,86,21,26,79,95,2075,51,Alice
1,8,2,10,1,1,1,22,27,10,5,0,0,0,1,0,1,19,0,0,6,7,6,14.142857142857142,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate,77,10,27,40,26,70,2076,49,Charlie
1,1,4,10,1,1,1,23,1,5,11,1,0,0,1,0,0,19,0,0,6,8,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,Graduate,47,67,84,95,14,98,2077,34,Eva
1,8,1,12,1,1,1,13,27,5,9,1,0,0,1,0,0,18,0,0,8,9,8,14.3775,1,0,8,9,8,14.3775,1,9.4,-0.8,-3.12,Graduate,41,58,50,5,91,19,2078,78,Bob
1,8,2,12,1,1,1,3,3,4,7,1,0,0,1,0,0,18,0,0,7,8,7,12.5,0,0,8,9,7,13.042857142857144,0,13.9,-0.3,0.79,Graduate,64,18,65,44,11,45,2079,3,David
1,1,5,12,1,1,1,23,28,8,8,1,0,0,1,0,1,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,Graduate,2,28,50,40,31,52,2080,44,Eva
1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,12.7,3.7,-1.7,Graduate,56,3,6,43,61,82,2081,90,Eva
1,1,1,12,1,1,1,4,4,3,2,0,0,0,1,0,0,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,Graduate,75,54,83,32,50,45,2082,52,Bob
1,1,2,12,1,1,1,22,27,10,9,1,0,0,1,0,0,21,0,0,7,11,7,14.072222222222225,0,0,8,8,8,14.0475,0,15.5,2.8,-4.06,Graduate,19,37,2,92,23,12,2083,0,David
1,1,3,15,1,1,1,3,1,3,4,1,0,0,1,0,0,18,0,0,6,7,6,14.857142857142858,0,0,6,6,6,14.666666666666666,0,13.9,-0.3,0.79,Graduate,69,56,45,27,42,97,2084,7,Alice
1,1,1,15,1,1,1,13,27,10,10,0,0,0,1,0,1,19,0,0,6,7,6,14.285714285714286,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,Graduate,22,44,4,76,55,54,2085,62,Charlie
1,1,4,15,1,1,1,13,27,13,12,0,0,0,0,0,0,18,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout,63,97,82,96,39,74,2086,57,Charlie
1,4,1,3,0,3,1,1,1,5,5,0,0,0,1,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,89,46,27,94,71,28,2087,59,David
1,8,1,8,1,1,1,3,2,4,7,1,0,0,1,0,0,18,0,0,6,8,6,15.0,0,0,6,8,5,15.166666666666666,0,13.9,-0.3,0.79,Dropout,11,22,14,30,87,63,2088,97,Eva
1,1,3,12,1,1,1,13,14,5,9,1,0,0,1,0,1,20,0,0,7,7,6,12.633333333333333,0,0,7,7,6,12.633333333333333,0,7.6,2.6,0.32,Graduate,98,86,28,25,34,92,2089,54,Alice
1,12,1,14,1,12,1,1,1,5,8,0,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Dropout,7,41,58,71,38,7,2090,18,Charlie
1,1,5,12,1,1,1,23,27,6,8,1,0,0,1,0,0,18,0,0,7,7,6,14.233333333333334,0,0,7,7,6,14.233333333333334,0,7.6,2.6,0.32,Graduate,83,94,57,45,87,39,2091,61,David
5,1,3,6,1,1,1,13,14,5,8,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.333333333333334,1,9.4,-0.8,-3.12,Enrolled,12,57,36,55,78,62,2092,41,Bob
1,1,1,12,1,1,1,5,4,3,2,0,0,0,1,0,0,18,0,0,8,8,7,15.7,0,0,8,8,7,15.7,0,12.7,3.7,-1.7,Graduate,33,82,61,86,45,71,2093,44,Bob
1,1,1,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,15.2,0,0,7,7,6,15.2,0,7.6,2.6,0.32,Graduate,78,99,62,0,2,94,2094,17,Eva
1,8,1,16,1,1,1,3,3,3,3,1,0,0,0,0,0,29,0,0,6,9,6,16.333333333333332,0,0,6,8,5,15.6,0,12.7,3.7,-1.7,Dropout,63,34,80,96,65,20,2095,14,Charlie
1,14,1,8,1,1,1,3,3,3,3,0,0,0,1,0,0,20,0,10,17,29,14,12.5625,4,7,12,24,12,12.857142857142858,1,15.5,2.8,-4.06,Graduate,34,32,66,25,37,87,2096,53,Eva
1,4,1,12,1,3,1,3,1,5,5,0,0,0,1,0,0,26,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,61,17,53,40,15,21,2097,31,Alice
1,1,2,10,1,1,1,23,1,8,8,1,0,0,1,0,0,21,0,0,6,8,5,12.4,0,0,6,6,6,12.0,0,12.4,0.5,1.79,Graduate,13,6,97,58,37,49,2098,83,Bob
1,9,1,12,1,1,1,22,14,6,6,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,9.4,-0.8,-3.12,Graduate,14,19,79,9,10,32,2099,40,David
1,8,2,11,1,1,1,13,14,6,6,1,0,1,1,0,0,19,0,0,6,10,6,12.166666666666666,0,0,6,8,5,11.666666666666666,0,16.2,0.3,-0.92,Dropout,24,81,46,17,85,19,2100,8,Eva
1,8,1,15,1,1,1,23,28,10,6,0,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.833333333333334,0,15.5,2.8,-4.06,Enrolled,72,56,71,56,89,44,2101,79,Eva
1,9,1,3,0,1,1,1,1,5,4,0,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,16.2,0.3,-0.92,Graduate,39,64,91,47,35,40,2102,16,Eva
1,1,6,12,1,1,1,22,27,10,9,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,15.5,2.8,-4.06,Graduate,10,43,5,5,60,92,2103,57,David
1,1,2,15,1,1,1,19,14,4,1,1,0,0,0,0,0,20,0,0,6,10,4,12.0,0,0,6,15,3,10.666666666666666,0,7.6,2.6,0.32,Dropout,92,65,44,81,40,18,2104,38,Alice
1,1,1,10,1,1,1,13,28,10,10,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,Graduate,99,72,28,20,45,27,2105,17,Charlie
1,14,1,12,1,1,1,13,14,5,8,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,Enrolled,89,87,22,22,70,22,2106,51,Eva
1,7,1,5,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,6,1,15.0,0,0,6,7,4,12.5,0,9.4,-0.8,-3.12,Enrolled,36,71,21,68,9,43,2107,28,Charlie
1,1,1,15,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.2,0,9.4,-0.8,-3.12,Graduate,85,23,53,85,73,92,2108,61,Bob
1,8,1,6,1,1,1,2,14,3,10,1,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,10.8,1.4,1.74,Enrolled,33,56,10,85,72,1,2109,66,Charlie
1,15,1,6,1,14,1,3,3,3,3,1,0,0,1,0,0,22,0,2,6,7,6,14.428571428571429,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,Graduate,23,0,71,82,2,12,2110,83,David
1,15,3,6,1,14,1,1,14,5,2,1,0,0,1,0,0,19,0,0,5,10,1,13.0,1,0,5,8,3,15.333333333333334,0,12.7,3.7,-1.7,Enrolled,32,35,53,15,12,57,2111,92,David
1,8,1,4,1,1,1,13,1,10,3,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,54,38,51,54,15,71,2112,49,David
1,1,2,13,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,7,9,7,15.155555555555557,0,0,8,8,8,16.8,0,12.7,3.7,-1.7,Graduate,7,80,41,38,32,35,2113,76,Alice
1,1,1,10,1,1,1,23,28,28,42,1,0,1,1,0,0,20,0,0,6,8,6,10.666666666666666,0,0,6,7,6,11.857142857142858,0,11.1,0.6,2.02,Graduate,82,95,18,72,43,10,2114,7,Charlie
1,8,1,16,1,1,1,23,27,6,6,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Dropout,79,26,39,76,96,82,2115,96,Charlie
1,8,2,14,1,1,1,1,14,6,6,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,90,61,12,34,56,48,2116,21,Alice
1,1,1,10,1,1,1,1,14,5,5,0,0,0,1,0,0,19,0,0,6,7,6,12.285714285714286,0,0,6,7,6,12.0,0,12.4,0.5,1.79,Graduate,54,75,34,33,19,9,2117,83,Eva
1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,0,18,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Dropout,60,27,26,66,47,63,2118,96,Bob
1,1,4,15,1,1,4,10,10,12,5,1,0,0,1,0,0,18,1,0,6,6,6,12.666666666666666,0,0,6,8,5,14.4,0,7.6,2.6,0.32,Graduate,41,71,3,99,64,36,2119,84,Bob
1,8,1,2,1,1,1,1,1,7,8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,16,24,68,6,5,50,2120,35,Bob
1,8,1,6,1,1,1,13,14,5,10,1,0,1,0,0,1,21,0,0,6,16,2,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,23,83,32,62,65,15,2121,54,Eva
1,1,1,9,1,1,1,1,28,6,6,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,Graduate,94,38,38,11,31,64,2122,27,Eva
1,1,1,9,1,1,1,22,27,10,8,1,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,9.4,-0.8,-3.12,Graduate,97,28,28,81,70,34,2123,76,Eva
